StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,consent,loc_country,country,loc_admin1,loc_admin2,loc_admin3,loc_admin4,loc_fe,loc_urbrur,fact_trueforyou,fact_trueforyou_1,fact_trueforyou_2,fact_trueforyou_3,fact_trueforyou_4,fact_trueforyou_5,fact_trueforyou_6,fact_trueforyou_7,fact_trueforyou_8,fact_trueforyou_9,fact_trueforyou_10,fact_trueforyou_11,fact_trueforyou_12,fact_truecovid,fact_truecovid_1,fact_truecovid_2,fact_truecovid_3,fact_truecovid_4,fact_truecovid_5,fact_truecovid_6,fact_tested,fact_tf_older,fact_tf_cure,fact_tf_transmit,fact_reduce_spread,fact_reduce_spread_1,fact_reduce_spread_2,fact_reduce_spread_3,fact_reduce_spread_4,fact_reduce_spread_5,fact_reduce_spread_6,fact_reduce_spread_7,fact_response,fact_response_1,fact_response_2,fact_response_3,fact_response_4,fact_response_5,fact_response_6,fact_response_7,fact_numb_cases,numcase_time_First Click,numcase_time_Last Click,numcase_time_Page Submit,numcase_time_Click Count,info1,info2,info2_1,info2_2,info2_3,info2_4,trust_cov_pres,trust_cov_moh,trust_cov_hwork,trust_cov_media,trust_gov,le_condition,le_count,le_control,le_treat,at_lock_time,att_lock,att_lock_guess,att_self_concern,att_concern_pol_own,att_risk_ownhealth,att_risk_ownecon,att_fam_concern,att_concern_pol_they,att_risk_ffhealth,att_risk_ffecon,att_socmed_concern,att_lock_correct,att_lock_gap,att_lock_gap_abs,hypo_condition,hypo_answer,hypo_answer_scaled,hypo_norm0,hypo_norm1,hypo_norm2,letter_col,letter_ext,letter_rel,letter_civ,behav_write,behav_wrote,behav_letter,remit,remit_1,remit_2,remit_3,remit_4,remit_rcv_amount_abr,remit_snt_amount_dom,remit_rcv_amt_dom,female,dem_age,dem_edu,dem_occ,dem_vote_ug,dem_vote_ke,dem_vote_ng,Q83,dem_party_ke,dem_party_ng,dem_party_ug,voted,voted_incumbent,copartisan,voted_copartisan,dem_rel,dem_religiosity,dem_eth,dem_eth_ug,dem_eth_ng,dem_eth_ke,click_WHOlink,click_WHOphone,lockdown,occ_student,occ_midlev,occ_uprlev,occ_never,occ_manual,rel_catholic,rel_protestant,rel_evangelical,rel_muslim,rel_other
2020-04-15T10:10:59Z,2020-04-15T10:41:42Z,0,100,1842,1,2020-04-15T10:41:42Z,R_1jIEgTPB7mnx02d,anonymous,EN,1,3,Uganda,1,1,2,16,3_1_2_16,1,5,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,1,1,"1,2,4,5,6,7",1,1,0,1,1,1,1,4,0,0,0,1,0,0,0,0,16.418,92.113,100.561,8,7,"1,2,3",1,1,1,0,3,3,1,3,-0.14090909090909065,0,4,4,NA,2,2,4,3,NA,2,2,3,NA,2,2,3,0.8,-0.4,0.4,T2,2,-1.1086697547201283,NA,NA,2,1,1,0,1,1,1,"Fellow citizens as we combine efforts to combat the pandemic, let us take all the possible mesures put by athorities to fight corona virus in Uganda .stayhome stay safe .",0,0,0,0,0,NA,NA,NA,0,28,9,1,0,NA,NA,0,NA,NA,NA,0,0,NA,0,1,3,3_2,2,NA,NA,0,0,1,0,0,0,1,0,1,0,0,0,0
2020-04-15T10:27:52Z,2020-04-15T10:42:15Z,0,100,862,1,2020-04-15T10:42:15Z,R_3nTNkFZoM520waC,anonymous,EN,1,3,Uganda,3,NA,NA,NA,3,1,"3,6,7,9",0,0,1,0,0,1,1,0,1,0,0,0,NA,0,0,0,0,0,0,NA,0,1,1,"1,2,4,5,6,7",1,1,0,1,1,1,1,"2,3,4,6,7",0,1,1,1,0,1,1,54,3.29,47.082,52.068,4,7,3,0,0,1,0,1,1,1,3,-1.4742424242424241,1,2,NA,2,2,2,7,3,7,2,2,3,4,2,2,3,0.8,-0.10000000000000009,0.10000000000000009,T1,4,0.26534513086903555,NA,4,NA,0,0,0,0,1,1,Please keep a distance of 4 meters when in public. Stay safe,3,0,0,1,0,NA,20000,NA,0,26,9,15,0,NA,NA,0,NA,NA,NA,0,0,NA,0,2,3,3_2,2,NA,NA,0,0,1,0,0,1,0,0,0,1,0,0,0
2020-04-15T10:03:12Z,2020-04-15T10:43:49Z,0,100,2436,1,2020-04-15T10:43:49Z,R_2rwMuhHHuDYqQhE,anonymous,EN,1,3,Uganda,2,91,NA,NA,3_2_91,1,"1,4,5,6,7",1,0,0,1,1,1,1,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,1,1,"1,2,4,5,7",1,1,0,1,1,0,1,"2,3,4",0,1,1,1,0,0,0,54,6.811,6.811,11.091,1,7,1,1,0,0,0,3,3,2,1,0.1924242424242424,0,3,3,NA,6,2,6,3,3,2,2,3,3,2,1,6,0.8,-0.20000000000000007,0.20000000000000007,T1,1,-1.7956771975147103,NA,1,NA,0,0,0,0,1,1,"Hosting and visiting friends and relatives outside of your household undermines the essence of physical distancing. Please avoid all forms of socialising. Stay home, stay safe.",4,0,0,0,1,NA,NA,250,1,25,10,16,0,NA,NA,1,NA,NA,1,0,0,1,1,1,2,3_11,11,NA,NA,0,0,1,0,0,0,0,0,1,0,0,0,0
2020-04-15T10:28:08Z,2020-04-15T10:45:34Z,0,100,1045,1,2020-04-15T10:45:34Z,R_2wGC0SgRfP7Nf55,anonymous,EN,1,3,Uganda,1,2,NA,22,3_1_2_22,1,5,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,1,1,"1,2,4,5,7",1,1,0,1,1,0,1,"2,3,4,6",0,1,1,1,0,1,0,54,4.431,4.431,17.023,1,5,3,0,0,1,0,3,3,3,2,0.5257575757575759,1,3,NA,3,4,2,6,3,2,2,2,3,2,2,2,3,0.8,-0.20000000000000007,0.20000000000000007,C,5,0.9523525736636175,5,NA,NA,1,0,0,0,1,1,Keeping a  physical distance  is  the most effective first aid to  keeping COVID 19  away from our society,3,0,0,1,0,NA,50000,NA,0,25,9,12,0,NA,NA,0,NA,NA,NA,0,0,NA,0,7,2,3_2,2,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,1
2020-04-15T10:28:50Z,2020-04-15T10:45:45Z,0,100,1015,1,2020-04-15T10:45:46Z,R_3HIvTf5AgSeTASq,anonymous,EN,1,3,Uganda,1,1,2,7,3_1_2_7,1,5,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,1,1,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,53,9.501,9.501,12.7,1,7,4,0,0,0,1,0,2,1,3,-1.4742424242424241,0,3,3,NA,2,1,5,3,3,1,2,4,3,2,2,4,0.8,-0.30000000000000004,0.30000000000000004,T2,1,-1.7956771975147103,NA,NA,1,NA,NA,NA,NA,0,0,NA,0,0,0,0,0,NA,NA,NA,1,28,8,9,0,NA,NA,1,NA,NA,5,0,0,0,0,3,2,3_1,1,NA,NA,0,0,1,0,0,0,0,0,0,0,1,0,0
2020-04-15T10:30:06Z,2020-04-15T10:45:46Z,0,100,940,1,2020-04-15T10:45:47Z,R_RJ140V1A8CYnjEJ,anonymous,EN,1,3,Uganda,1,2,NA,29,3_1_2_29,0,4,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,1,1,"1,2,4,5,7",1,1,0,1,1,0,1,"2,4",0,1,0,1,0,0,0,55,6.3,6.3,8.911,1,2,"1,2,3",1,1,1,0,2,2,2,2,-0.47424242424242413,0,2,2,NA,3,2,6,4,NA,2,2,4,NA,2,2,1,0.8,-0.20000000000000007,0.20000000000000007,C,5,0.9523525736636175,5,NA,NA,0,0,0,0,1,1,stay home stay safe,3,0,0,1,0,NA,10000,NA,1,26,9,16,0,NA,NA,0,NA,NA,NA,0,0,NA,0,2,3,3_2,2,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,0
2020-04-15T10:30:22Z,2020-04-15T10:46:11Z,0,100,949,1,2020-04-15T10:46:12Z,R_1JJaHFUhp1U1Doe,anonymous,EN,1,3,Uganda,1,1,5,15,3_1_5_15,1,"5,6,7,10",0,0,0,0,1,1,1,0,0,1,0,0,2,0,1,0,0,0,0,NA,1,0,1,1,1,0,0,0,0,0,0,5,0,0,0,0,1,0,0,54,4.499,4.499,8.1,1,7,NA,0,0,0,0,1,1,1,1,-1.4742424242424241,1,0,NA,0,1,-2,0,3,NA,-2,2,4,NA,0,2,3,0.8,-0.8,0.8,T1,5,0.9523525736636175,NA,5,NA,0,1,1,0,1,1,"Work hard, stay safe, keep social distance.
Start saving some ka money!
Save a lot of money.
Get rich or die trying. Look for opportunities to earn a living in this lockdown! Blessings!
Don’t Panic!!",0,0,0,0,0,NA,NA,NA,0,28,10,15,0,NA,NA,0,NA,NA,NA,0,0,NA,0,7,1,3_21,21,NA,NA,0,0,1,0,0,1,0,0,0,0,0,0,1
2020-04-15T10:14:19Z,2020-04-15T10:46:49Z,0,100,1950,1,2020-04-15T10:46:50Z,R_33COvVE9RSk6S78,anonymous,EN,1,3,Uganda,1,1,4,17,3_1_4_17,0,2,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,1,1,"1,2,4,5,6,7",1,1,0,1,1,1,1,"2,4",0,1,0,1,0,0,0,55,3.526,3.526,6.378,1,7,3,0,0,1,0,3,3,3,3,0.5257575757575759,1,3,NA,3,2,-2,5,8,NA,0,2,3,3,0,2,3,0.8,-0.30000000000000004,0.30000000000000004,C,5,0.9523525736636175,5,NA,NA,1,0,0,0,1,1,"Country men, we should not take this Global pandemic for granted. Keep home, wash your hands regulary with soap or use sanitisers. Eat fruits and most of all social distance yourself from anyone.
We shall overcome this COVID 19",0,0,0,0,0,NA,NA,NA,0,22,8,1,0,NA,NA,1,NA,NA,5,0,0,0,0,1,2,3_1,1,NA,NA,0,1,1,0,0,0,1,0,1,0,0,0,0
2020-04-15T10:03:57Z,2020-04-15T10:48:23Z,0,100,2666,1,2020-04-15T10:48:23Z,R_1qh5uMvqN1cCMVq,anonymous,EN,1,3,Uganda,3,28,NA,NA,3_28,0,"6,7",0,0,0,0,0,1,1,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,1,1,"1,2,4,5",1,1,0,1,1,0,0,"1,2,3,4,6,7",1,1,1,1,0,1,1,55,21.808,36.206,43.787,2,5,3,0,0,1,0,3,3,2,3,0.1924242424242424,0,3,3,NA,7,2,7,2,NA,0,1,1,3,1,1,3,0.8,-0.10000000000000009,0.10000000000000009,T2,2,-1.1086697547201283,NA,NA,2,0,0,0,0,1,1,It is for your own good that u observe the set guidelines and stay safe,3,0,0,1,0,NA,20000,NA,0,28,9,16,3,NA,NA,NA,NA,NA,NA,1,0,NA,0,2,3,3_2,2,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,0
2020-04-15T10:32:12Z,2020-04-15T10:49:59Z,0,100,1067,1,2020-04-15T10:50:00Z,R_1DBj13Pk9Kd523I,anonymous,EN,1,3,Uganda,1,2,NA,5,3_1_2_5,1,5,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,1,1,"1,2,4,5,7",1,1,0,1,1,0,1,"1,2,3,4,6",1,1,1,1,0,1,0,0,4.761,15.301,19.473,2,7,4,0,0,0,1,1,1,1,1,-1.4742424242424241,0,3,3,NA,1,0,3,3,3,-2,-2,3,3,-2,-2,3,0.8,-0.5,0.5,C,1,-1.7956771975147103,1,NA,NA,0,1,0,0,1,1,Please my fellow ugandans let's fight this covid 19 together by practicing social distancing and following the guidelines of the ministry of health. Together as one,0,0,0,0,0,NA,NA,NA,0,25,9,10,2,NA,NA,NA,NA,NA,NA,1,0,NA,0,4,4,3_1,1,NA,NA,0,0,1,0,0,0,0,0,0,0,0,1,0
2020-04-15T10:31:40Z,2020-04-15T10:50:02Z,0,100,1101,1,2020-04-15T10:50:02Z,R_2fpq5qTKta8IyLk,anonymous,EN,1,3,Uganda,1,1,1,16,3_1_16,1,"2,3,4,6,7",0,1,1,1,0,1,1,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,1,1,"1,2,4,7",1,1,0,1,0,0,1,"1,2,3,4",1,1,1,1,0,0,0,55,5.901,43.613,45.481,2,7,3,0,0,1,0,3,3,3,3,0.5257575757575759,0,2,2,NA,4,1,2,3,4,2,2,3,NA,2,2,3,0.8,-0.6000000000000001,0.6000000000000001,T2,5,0.9523525736636175,NA,NA,5,NA,NA,NA,NA,0,0,NA,4,0,0,0,1,NA,NA,30000,0,24,9,16,0,NA,NA,0,NA,NA,NA,0,0,NA,0,1,3,3_1,1,NA,NA,0,0,1,0,0,0,0,0,1,0,0,0,0
2020-04-15T10:32:16Z,2020-04-15T10:50:35Z,0,100,1099,1,2020-04-15T10:50:36Z,R_1FKW4L6hluaRm8w,anonymous,EN,1,3,Uganda,1,19,NA,NA,3_1_19,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,1,1,1,1,0,0,0,0,0,0,"2,4,6",0,1,0,1,0,1,0,55,5.801,5.801,12.388,1,5,"3,4",0,0,1,1,2,1,2,3,-0.8075757575757574,1,1,NA,1,3,2,6,3,3,2,1,4,1,2,2,4,0.8,-0.20000000000000007,0.20000000000000007,T2,2,-1.1086697547201283,NA,NA,2,0,0,0,0,1,1,"Physical distancing is the most effective way to combat the spread of COVID-19 since there is less contact between the ""would"" be  infected that those that can be infected",0,0,0,0,0,NA,NA,NA,0,25,8,5,2,NA,NA,NA,NA,NA,NA,1,0,NA,0,1,3,3_1,1,NA,NA,0,0,1,1,0,0,0,0,1,0,0,0,0
2020-04-15T10:17:41Z,2020-04-15T10:50:38Z,0,100,1976,1,2020-04-15T10:50:38Z,R_zZjcoOBzsYG55ol,anonymous,EN,1,3,Uganda,3,47,NA,NA,3_47,0,"1,2,4,5,6,7",1,1,0,1,1,1,1,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,1,1,"1,4,5,7",1,0,0,1,1,0,1,"1,2,3,4",1,1,1,1,0,0,0,55,4.8,4.8,9.028,1,7,1,1,0,0,0,3,3,3,3,0.5257575757575759,1,3,NA,3,5,2,5,3,3,-1,2,3,3,1,2,4,0.8,-0.30000000000000004,0.30000000000000004,C,1,-1.7956771975147103,1,NA,NA,0,0,0,0,1,1,"Dear country men and women, I would like to add my say on the other peoples' about the Covid-19 pandemic .please adhere to the ministry of health safety guidelines ie. Ensure physical distancing (3-4metres) , wash your hands regularly with soap and clean water or sanitizer , stay home and cover your nose whenever you cough or sneeze. Stay safe UG",0,0,0,0,0,NA,NA,NA,0,20,8,5,0,NA,NA,1,NA,NA,2,0,0,0,0,2,3,3_2,2,NA,NA,0,0,1,1,0,0,0,0,0,1,0,0,0
2020-04-15T10:32:12Z,2020-04-15T10:52:32Z,0,100,1220,1,2020-04-15T10:52:33Z,R_3nBGsdoGSm6dVZM,anonymous,EN,1,3,Uganda,1,2,NA,20,3_1_2_20,1,"2,5,6",0,1,0,0,1,1,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,1,1,"1,2,4,5,7",1,1,0,1,1,0,1,"1,2,3",1,1,1,0,0,0,0,55,6.575,6.575,10.395,1,7,"1,2,3,4",1,1,1,1,2,2,2,2,-0.47424242424242413,1,0,NA,0,5,-1,4,3,NA,1,1,3,NA,1,1,3,0.8,-0.4,0.4,C,4,0.26534513086903555,4,NA,NA,NA,NA,NA,NA,0,0,NA,4,0,0,0,1,NA,NA,20000,0,38,10,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,1,3,3,3_21,21,NA,NA,0,0,1,0,0,0,1,0,0,0,1,0,0
2020-04-15T10:43:01Z,2020-04-15T10:53:28Z,0,100,626,1,2020-04-15T10:53:28Z,R_1CBGKGGFk6LGnUt,anonymous,EN,1,3,Uganda,1,1,1,16,3_1_16,1,3,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,1,"1,2,4,5,7",1,1,0,1,1,0,1,2,0,1,0,0,0,0,0,55,4.7,4.7,7.201,1,7,"1,2,3,4",1,1,1,1,3,3,2,3,0.1924242424242424,0,2,2,NA,5,2,7,7,5,1,-1,1,6,1,2,4,0.8,-0.10000000000000009,0.10000000000000009,T2,4,0.26534513086903555,NA,NA,4,0,0,0,0,1,1,Stay home. Stay safe,4,0,0,0,1,NA,NA,50000,0,23,9,16,0,NA,NA,0,NA,NA,NA,0,0,NA,0,3,1,3_1,1,NA,NA,0,0,1,0,0,0,0,0,0,0,1,0,0
2020-04-15T10:42:23Z,2020-04-15T10:54:01Z,0,100,698,1,2020-04-15T10:54:02Z,R_10ACiNAB5AmBrD2,anonymous,EN,1,3,Uganda,1,2,NA,28,3_1_2_28,1,"2,5,6,7,9",0,1,0,0,1,1,1,0,1,0,0,0,NA,0,0,0,0,0,0,NA,0,1,1,"1,2,4,5,7",1,1,0,1,1,0,1,"2,4",0,1,0,1,0,0,0,55,3.6,3.6,7.787,1,2,"1,3,4",1,0,1,1,3,3,3,3,0.5257575757575759,0,3,3,NA,5,2,5,1,3,2,2,1,3,2,2,3,0.8,-0.30000000000000004,0.30000000000000004,T1,1,-1.7956771975147103,NA,1,NA,0,0,0,0,1,1,I encourage my fellow Ugandans to embrace the locdown and practice prevention measures as there is no gift bigger than life,3,0,0,1,0,NA,20000,NA,1,26,10,16,0,NA,NA,0,NA,NA,NA,0,0,NA,0,2,3,3_1,1,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,0
2020-04-15T10:37:13Z,2020-04-15T10:54:30Z,0,100,1036,1,2020-04-15T10:54:30Z,R_Auo13Mvn1hscPjb,anonymous,EN,1,3,Uganda,3,47,NA,NA,3_47,1,6,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,1,1,"1,2,4,5,7",1,1,0,1,1,0,1,"2,3,4",0,1,1,1,0,0,0,55,5.139,5.139,10.201,1,2,"1,2",1,1,0,0,1,1,3,3,-0.8075757575757574,0,1,1,NA,3,2,4,1,NA,2,2,7,NA,2,2,3,0.8,-0.4,0.4,T2,5,0.9523525736636175,NA,NA,5,NA,NA,NA,NA,0,0,NA,0,0,0,0,0,NA,NA,NA,0,21,7,5,2,NA,NA,NA,NA,NA,NA,1,0,NA,0,1,4,3_2,2,NA,NA,0,0,1,1,0,0,0,0,1,0,0,0,0
2020-04-15T10:37:03Z,2020-04-15T10:55:10Z,0,100,1086,1,2020-04-15T10:55:11Z,R_2dXbgXYhcaNz7M9,anonymous,EN,1,3,Uganda,1,1,5,12,3_1_5_12,1,"5,6,9",0,0,0,0,1,1,0,0,1,0,0,0,NA,0,0,0,0,0,0,NA,0,0,1,"1,2,4,6,7",1,1,0,1,0,1,1,"1,2,3,4,5,6",1,1,1,1,1,1,0,55,6.799,51.873,55.688,2,7,3,0,0,1,0,3,3,3,3,0.5257575757575759,1,2,NA,2,3,1,3,4,2,2,2,4,6,1,1,4,0.8,-0.5,0.5,T1,3,-0.4216623119255464,NA,3,NA,0,0,0,0,1,1,Please people practice social distancing,3,0,0,1,0,NA,10000,NA,0,30,5,11,1,NA,NA,NA,NA,NA,NA,1,1,NA,1,2,3,3_2,2,NA,NA,0,0,1,0,0,0,0,1,0,1,0,0,0
2020-04-15T10:31:41Z,2020-04-15T10:55:49Z,0,100,1448,1,2020-04-15T10:55:50Z,R_2E0hWRkq7pD2e2E,anonymous,EN,1,3,Uganda,1,1,5,23,3_1_5_23,1,6,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,1,1,1,"1,2,4,5,6,7",1,1,0,1,1,1,1,2,0,1,0,0,0,0,0,54,7.99,7.99,11.9,1,7,"1,3",1,0,1,0,3,3,3,3,0.5257575757575759,1,3,NA,3,7,2,6,3,3,2,2,3,3,2,2,3,0.8,-0.20000000000000007,0.20000000000000007,T1,2,-1.1086697547201283,NA,2,NA,1,0,0,0,1,1,"Hello Uganda 
Due to the Covid 19 outbreak which is so dangerous to us and our health, I could suggest we strongly keep up with the washing of hands, social distancing, report those that are infected, exercise at your homes to stay fit and in shape,  take a lot of warm water every morning",0,0,0,0,0,NA,NA,NA,1,24,9,16,1,NA,NA,NA,NA,NA,NA,1,1,NA,1,2,3,3_1,1,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,0
2020-04-15T10:43:51Z,2020-04-15T10:58:54Z,0,100,902,1,2020-04-15T10:58:55Z,R_ahrkvCIme2LQeUp,anonymous,EN,1,3,Uganda,3,44,NA,NA,3_44,1,"6,7",0,0,0,0,0,1,1,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,1,1,"1,2,4,5,7",1,1,0,1,1,0,1,"1,2,4",1,1,0,1,0,0,0,54,7.814,8.864,20.394,3,7,"1,3",1,0,1,0,3,3,2,2,0.1924242424242424,1,1,NA,1,6,2,7,1,NA,2,1,1,4,2,1,1,0.8,-0.10000000000000009,0.10000000000000009,T2,5,0.9523525736636175,NA,NA,5,NA,NA,NA,NA,0,0,NA,3,0,0,1,0,NA,24000,NA,1,24,8,5,0,NA,NA,0,NA,NA,NA,0,0,NA,0,4,3,3_2,2,NA,NA,0,0,1,1,0,0,0,0,0,0,0,1,0
2020-04-15T10:43:02Z,2020-04-15T10:59:31Z,0,100,989,1,2020-04-15T10:59:32Z,R_8pn6KeVMyBugD6x,anonymous,EN,1,3,Uganda,1,1,5,4,3_1_5_4,1,"2,4,5,6,7",0,1,0,1,1,1,1,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,1,1,"2,4,5",0,1,0,1,1,0,0,"2,4,6",0,1,0,1,0,1,0,1,5.401,5.401,9.67,1,7,"1,2,3,4",1,1,1,1,3,3,3,3,0.5257575757575759,1,3,NA,3,3,2,5,3,4,0,2,3,4,2,2,4,0.8,-0.30000000000000004,0.30000000000000004,C,5,0.9523525736636175,5,NA,NA,1,1,0,0,1,1,My fellow country men and women  let's ensure to follow the government guidelines in the fight against the Covid-19 pandemic especially social and physical distancing let's stay safe we shall over come,"3,4",0,0,1,1,NA,50000,80000,0,32,7,16,3,NA,NA,NA,NA,NA,NA,1,0,NA,0,3,3,3_3,3,NA,NA,0,0,1,0,0,0,0,0,0,0,1,0,0
2020-04-15T10:46:56Z,2020-04-15T10:59:45Z,0,100,768,1,2020-04-15T10:59:45Z,R_qL7gMMo6MaKj5dL,anonymous,EN,1,3,Uganda,1,2,NA,21,3_1_2_21,1,"2,6,7",0,1,0,0,0,1,1,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,1,1,"1,2,4,5,7",1,1,0,1,1,0,1,"2,3",0,1,1,0,0,0,0,55,6.919,6.919,10.087,1,7,1,1,0,0,0,3,3,2,3,0.1924242424242424,0,3,3,NA,5,2,5,4,3,2,1,4,3,2,2,2,0.8,-0.30000000000000004,0.30000000000000004,T1,4,0.26534513086903555,NA,4,NA,NA,NA,NA,NA,0,0,NA,3,0,0,1,0,NA,532000,NA,0,22,8,5,0,NA,NA,0,NA,NA,NA,0,0,NA,0,1,2,3_2,2,NA,NA,0,0,1,1,0,0,0,0,1,0,0,0,0
2020-04-15T10:46:35Z,2020-04-15T11:00:25Z,0,100,829,1,2020-04-15T11:00:25Z,R_e4ix6al0o7vD5qV,anonymous,EN,1,3,Uganda,1,1,1,NA,3_1,1,"1,2,4,5,6,9",1,1,0,1,1,1,0,0,1,0,0,0,NA,0,0,0,0,0,0,NA,0,1,1,"1,2,4,5,6,7",1,1,0,1,1,1,1,"2,4",0,1,0,1,0,0,0,55,5.294,5.294,7.687,1,7,4,0,0,0,1,1,1,1,0,-1.4742424242424241,0,3,3,NA,3,2,5,3,3,2,2,1,3,2,2,3,0.8,-0.30000000000000004,0.30000000000000004,T2,3,-0.4216623119255464,NA,NA,3,NA,NA,NA,NA,0,0,NA,"3,4",0,0,1,1,NA,11000,100000,0,27,10,9,0,NA,NA,0,NA,NA,NA,0,0,NA,0,1,2,3_1,1,NA,NA,0,0,1,0,0,0,0,0,1,0,0,0,0
2020-04-15T10:47:29Z,2020-04-15T11:00:28Z,0,100,779,1,2020-04-15T11:00:29Z,R_2SIDpIUa3uNc0E9,anonymous,EN,1,3,Uganda,1,1,5,23,3_1_5_23,1,"3,4,6,7",0,0,1,1,0,1,1,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,1,1,"1,2,4,5,7",1,1,0,1,1,0,1,"2,6",0,1,0,0,0,1,0,54,0,0,8.117,0,7,3,0,0,1,0,2,3,2,2,-0.14090909090909065,0,1,1,NA,5,2,5,4,NA,1,2,3,2,2,2,6,0.8,-0.30000000000000004,0.30000000000000004,T1,4,0.26534513086903555,NA,4,NA,1,0,0,0,1,1,"A dead economy can be resurrected, a dead life won't. Don't test our health system. Stay at home",3,0,0,1,0,NA,24000,NA,0,30,9,15,3,NA,NA,NA,NA,NA,NA,1,0,NA,0,4,2,3_1,1,NA,NA,0,0,1,0,0,1,0,0,0,0,0,1,0
2020-04-15T04:37:05Z,2020-04-15T11:00:45Z,0,100,23019,1,2020-04-15T11:00:45Z,R_2TAHHfBIWILR8vb,anonymous,EN,1,3,Uganda,NA,NA,NA,NA,3,1,"3,6,7",0,0,1,0,0,1,1,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,1,1,"1,2,4,7",1,1,0,1,0,0,1,"2,4",0,1,0,1,0,0,0,54,4.851,4.851,10.035,1,2,2,0,1,0,0,2,3,2,3,-0.14090909090909065,0,3,3,NA,3,2,8,1,NA,2,2,1,NA,2,2,1,0.8,0,0,T1,4,0.26534513086903555,NA,4,NA,1,0,0,0,1,1,We need to keep physical distancing because then we prevent the spread of the Corona virus. Its starts with you.,3,0,0,1,0,NA,50000,NA,1,32,10,15,0,NA,NA,0,NA,NA,NA,0,0,NA,0,2,2,3_4,4,NA,NA,0,0,1,0,0,1,0,0,0,1,0,0,0
2020-04-15T09:44:11Z,2020-04-15T11:01:30Z,0,100,4638,1,2020-04-15T11:01:31Z,R_1EhtjUWuq1cuw57,anonymous,EN,1,3,Uganda,1,1,5,1,3_1_5,0,8,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,1,"1,2,4,5,7",1,1,0,1,1,0,1,"2,3",0,1,1,0,0,0,0,54,14.79,14.79,18.941,1,7,"2,3",0,1,1,0,3,3,3,3,0.5257575757575759,1,4,NA,4,2,2,8,4,5,2,2,3,3,2,2,4,0.8,0,0,C,1,-1.7956771975147103,1,NA,NA,0,1,0,0,1,1,"Hey guys, this virus is real and it is already here. Let's stay safe by staying at home",0,0,0,0,0,NA,NA,NA,0,23,9,1,0,NA,NA,1,NA,NA,4,0,0,0,0,2,2,3_14,14,NA,NA,0,0,1,0,0,0,1,0,0,1,0,0,0
2020-04-15T10:48:41Z,2020-04-15T11:03:11Z,0,100,870,1,2020-04-15T11:03:12Z,R_2SCwSgRAvmWNR94,anonymous,EN,1,3,Uganda,1,2,NA,11,3_1_2_11,0,"2,6",0,1,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,1,1,"1,2,4,5,7",1,1,0,1,1,0,1,"2,3,4,6",0,1,1,1,0,1,0,55,9.421,9.421,12.513,1,7,"1,2,3",1,1,1,0,3,3,2,2,0.1924242424242424,0,1,1,NA,3,1,6,1,NA,2,2,1,4,2,2,3,0.8,-0.20000000000000007,0.20000000000000007,C,5,0.9523525736636175,5,NA,NA,NA,NA,NA,NA,0,0,NA,"3,4",0,0,1,1,NA,11000,15000,1,21,8,5,0,NA,NA,0,NA,NA,NA,0,0,NA,0,1,3,3_1,1,NA,NA,0,0,1,1,0,0,0,0,1,0,0,0,0
